asap0_id;name0_shr;asap1_id;name1_shr;crop_name;sos_s;sos_e;eos_s;eos_e,
185;Ethiopia;10004;Metekel;Wheat (Meher);11;15;32;1,
185;Ethiopia;10005;Sidama;Cereals all (Belg);8;10;15;22,
185;Ethiopia;10005;Sidama;Maize (Meher);9;11;31;1,
185;Ethiopia;10005;Sidama;Oats (Meher);21;26;35;3,
185;Ethiopia;10005;Sidama;Sorghum (Meher);9;11;31;1,
185;Ethiopia;10006;South Omo;Cereals all (Belg);8;9;16;20,
185;Ethiopia;10006;South Omo;Oats (Meher);23;27;1;3,
185;Ethiopia;10007;West Shewa;Barley (Meher);13;18;32;36,
185;Ethiopia;10007;West Shewa;Cereals all (Belg);8;10;17;20,
185;Ethiopia;10007;West Shewa;Maize (Meher);9;14;32;36,
185;Ethiopia;10007;West Shewa;Millet (Meher);13;18;32;36,
185;Ethiopia;10007;West Shewa;Oats (Meher);22;24;33;1,
185;Ethiopia;10007;West Shewa;Sorghum (Meher);9;14;32;36,
185;Ethiopia;10007;West Shewa;Teff (Meher);13;18;32;36,
185;Ethiopia;10007;West Shewa;Wheat (Meher);13;18;32;36,
185;Ethiopia;10008;Gamo Gofa;Cereals all (Belg);7;10;15;23,
185;Ethiopia;10008;Gamo Gofa;Maize (Meher);8;11;33;1,
185;Ethiopia;10008;Gamo Gofa;Oats (Meher);21;26;35;2,
185;Ethiopia;10008;Gamo Gofa;Sorghum (Meher);8;11;33;1,
185;Ethiopia;10009;Keffa;Cereals all (Belg);6;10;16;20,
185;Ethiopia;10009;Keffa;Maize (Meher);8;9;34;1,
185;Ethiopia;10009;Keffa;Oats (Meher);22;25;34;3,
185;Ethiopia;10009;Keffa;Sorghum (Meher);8;9;34;1,
185;Ethiopia;10011;North Western;Barley (Meher);15;19;30;36,
185;Ethiopia;10011;North Western;Millet (Meher);15;19;30;36,
185;Ethiopia;10011;North Western;Teff (Meher);15;19;30;36,
185;Ethiopia;10011;North Western;Wheat (Meher);15;19;30;36,
185;Ethiopia;10013;East Shewa;Barley (Meher);13;20;30;34,
185;Ethiopia;10013;East Shewa;Cereals all (Belg);5;8;14;15,
185;Ethiopia;10013;East Shewa;Maize (Meher);10;14;30;34,
185;Ethiopia;10013;East Shewa;Millet (Meher);13;20;30;34,
185;Ethiopia;10013;East Shewa;Oats (Meher);19;20;28;32,
185;Ethiopia;10013;East Shewa;Sorghum (Meher);10;14;30;34,
185;Ethiopia;10013;East Shewa;Teff (Meher);13;20;30;34,
185;Ethiopia;10013;East Shewa;Wheat (Meher);13;20;30;34,
185;Ethiopia;10014;East Wellega;Barley (Meher);13;15;33;36,
185;Ethiopia;10014;East Wellega;Cereals all (Belg);8;12;16;22,
185;Ethiopia;10014;East Wellega;Maize (Meher);9;14;34;36,
185;Ethiopia;10014;East Wellega;Millet (Meher);11;14;34;2,
185;Ethiopia;10014;East Wellega;Oats (Meher);22;25;35;2,
185;Ethiopia;10014;East Wellega;Sorghum (Meher);9;14;34;36,
185;Ethiopia;10014;East Wellega;Teff (Meher);13;15;33;36,
185;Ethiopia;10014;East Wellega;Wheat (Meher);13;15;33;36,
185;Ethiopia;10018;North Shewa R4;Barley (Meher);13;19;31;36,
185;Ethiopia;10018;North Shewa R4;Maize (Meher);10;14;31;35,
185;Ethiopia;10018;North Shewa R4;Millet (Meher);13;19;31;36,
185;Ethiopia;10018;North Shewa R4;Sorghum (Meher);10;14;31;35,
185;Ethiopia;10018;North Shewa R4;Teff (Meher);13;19;31;36,
185;Ethiopia;10018;North Shewa R4;Wheat (Meher);13;19;31;36,
185;Ethiopia;10019;South West Shewa;Barley (Meher);13;19;31;36,
185;Ethiopia;10019;South West Shewa;Cereals all (Belg);8;10;17;19,
185;Ethiopia;10019;South West Shewa;Maize (Meher);10;14;31;36,
185;Ethiopia;10019;South West Shewa;Millet (Meher);13;19;31;36,
185;Ethiopia;10019;South West Shewa;Oats (Meher);22;23;32;36,
185;Ethiopia;10019;South West Shewa;Sorghum (Meher);10;14;31;36,
185;Ethiopia;10019;South West Shewa;Teff (Meher);13;19;31;36,
185;Ethiopia;10019;South West Shewa;Wheat (Meher);13;19;31;36,
185;Ethiopia;10021;Asosa;Barley (Meher);13;14;34;36,
185;Ethiopia;10021;Asosa;Maize (Meher);8;14;34;36,
185;Ethiopia;10021;Asosa;Millet (Meher);13;14;34;36,
185;Ethiopia;10021;Asosa;Sorghum (Meher);8;14;34;36,
185;Ethiopia;10021;Asosa;Teff (Meher);13;14;34;36,
185;Ethiopia;10021;Asosa;Wheat (Meher);13;14;34;36,
185;Ethiopia;10022;Jimma;Cereals all (Belg);7;10;17;20,
185;Ethiopia;10022;Jimma;Maize (Meher);8;13;32;36,
185;Ethiopia;10022;Jimma;Oats (Meher);21;25;33;3,
185;Ethiopia;10022;Jimma;Sorghum (Meher);8;13;32;36,
185;Ethiopia;10023;West Harerge;Cereals all (Belg);8;9;15;19,
185;Ethiopia;10023;West Harerge;Maize (Meher);9;11;31;36,
185;Ethiopia;10023;West Harerge;Oats (Meher);19;23;29;36,
185;Ethiopia;10023;West Harerge;Sorghum (Meher);9;11;31;36,
185;Ethiopia;10024;Gedio;Cereals all (Belg);8;11;15;21,
185;Ethiopia;10024;Gedio;Oats (Meher);22;28;1;3,
185;Ethiopia;10025;Konta;Cereals all (Belg);7;9;17;19,
185;Ethiopia;10025;Konta;Maize (Meher);7;9;31;36,
185;Ethiopia;10025;Konta;Oats (Meher);22;24;35;2,
185;Ethiopia;10025;Konta;Sorghum (Meher);7;9;31;36,
185;Ethiopia;10026;Borena;Cereals all (Belg);8;10;16;20,
185;Ethiopia;10027;North Shewa R3;Barley (Meher);17;20;29;36,
185;Ethiopia;10027;North Shewa R3;Cereals all (Belg);6;9;14;17,
185;Ethiopia;10027;North Shewa R3;Maize (Meher);10;16;31;34,
185;Ethiopia;10027;North Shewa R3;Millet (Meher);17;20;29;36,
185;Ethiopia;10027;North Shewa R3;Oats (Meher);19;22;28;36,
185;Ethiopia;10027;North Shewa R3;Sorghum (Meher);10;16;31;34,
185;Ethiopia;10027;North Shewa R3;Teff (Meher);17;20;29;36,
185;Ethiopia;10027;North Shewa R3;Wheat (Meher);17;20;29;36,
185;Ethiopia;10028;Hadiya;Cereals all (Belg);7;10;16;21,
185;Ethiopia;10028;Hadiya;Maize (Meher);9;11;31;35,
185;Ethiopia;10028;Hadiya;Oats (Meher);21;25;32;36,
185;Ethiopia;10028;Hadiya;Sorghum (Meher);9;11;31;35,
185;Ethiopia;10029;Yem;Cereals all (Belg);8;9;17;18,
185;Ethiopia;10029;Yem;Maize (Meher);9;11;31;35,
185;Ethiopia;10029;Yem;Oats (Meher);22;23;33;36,
185;Ethiopia;10029;Yem;Sorghum (Meher);9;11;31;35,
185;Ethiopia;10031;Jarar;Cereals all (Belg);8;10;18;20,
185;Ethiopia;10031;Jarar;Oats (Meher);23;26;35;36,
185;Ethiopia;10033;Alaba;Barley (Meher);13;16;31;32,
185;Ethiopia;10033;Alaba;Maize (Meher);9;14;31;33,
185;Ethiopia;10033;Alaba;Millet (Meher);13;16;31;32,
185;Ethiopia;10033;Alaba;Sorghum (Meher);9;14;31;33,
185;Ethiopia;10033;Alaba;Teff (Meher);13;16;31;32,
185;Ethiopia;10033;Alaba;Wheat (Meher);13;16;31;32,
185;Ethiopia;10034;Fafan;Cereals all (Belg);8;10;16;19,
185;Ethiopia;10034;Fafan;Maize (Meher);9;11;31;34,
185;Ethiopia;10034;Fafan;Oats (Meher);21;24;31;36,
185;Ethiopia;10034;Fafan;Sorghum (Meher);9;11;31;34,
185;Ethiopia;10037;East Harerge;Cereals all (Belg);8;9;15;20,
185;Ethiopia;10037;East Harerge;Maize (Meher);9;12;32;36,
185;Ethiopia;10037;East Harerge;Oats (Meher);20;25;31;36,
185;Ethiopia;10037;East Harerge;Sorghum (Meher);9;12;32;36,
185;Ethiopia;10038;Guji;Cereals all (Belg);8;11;16;21,
185;Ethiopia;10038;Guji;Oats (Meher);22;27;36;3,
185;Ethiopia;10039;Dawro;Cereals all (Belg);7;9;16;19,
185;Ethiopia;10039;Dawro;Maize (Meher);8;9;31;36,
185;Ethiopia;10039;Dawro;Oats (Meher);22;24;34;2,
185;Ethiopia;10039;Dawro;Sorghum (Meher);8;9;31;36,
185;Ethiopia;10040;KT;Cereals all (Belg);8;9;17;19,
185;Ethiopia;10040;KT;Maize (Meher);9;10;31;35,
185;Ethiopia;10040;KT;Oats (Meher);21;23;33;34,
185;Ethiopia;10040;KT;Sorghum (Meher);9;10;31;35,
185;Ethiopia;10041;Gurage;Barley (Meher);13;15;30;36,
185;Ethiopia;10041;Gurage;Cereals all (Belg);8;10;17;20,
185;Ethiopia;10041;Gurage;Maize (Meher);9;14;30;36,
185;Ethiopia;10041;Gurage;Millet (Meher);13;15;30;36,
185;Ethiopia;10041;Gurage;Oats (Meher);22;24;32;36,
185;Ethiopia;10041;Gurage;Sorghum (Meher);9;14;30;36,
185;Ethiopia;10041;Gurage;Teff (Meher);13;15;30;36,
185;Ethiopia;10041;Gurage;Wheat (Meher);13;15;30;36,
185;Ethiopia;10044;Region 14;Barley (Meher);13;18;32;34,
185;Ethiopia;10044;Region 14;Maize (Meher);10;14;32;34,
185;Ethiopia;10044;Region 14;Millet (Meher);13;18;32;34,
185;Ethiopia;10044;Region 14;Sorghum (Meher);10;14;32;34,
185;Ethiopia;10044;Region 14;Teff (Meher);13;18;32;34,
185;Ethiopia;10044;Region 14;Wheat (Meher);13;18;32;34,
185;Ethiopia;10045;Sheka;Cereals all (Belg);8;10;17;21,
185;Ethiopia;10045;Sheka;Oats (Meher);22;25;1;3,
185;Ethiopia;10046;Selti;Barley (Meher);13;16;30;33,
185;Ethiopia;10046;Selti;Cereals all (Belg);7;9;17;19,
185;Ethiopia;10046;Selti;Maize (Meher);9;14;30;33,
185;Ethiopia;10046;Selti;Millet (Meher);13;16;30;33,
185;Ethiopia;10046;Selti;Oats (Meher);22;24;32;34,
185;Ethiopia;10046;Selti;Sorghum (Meher);9;14;30;33,
185;Ethiopia;10046;Selti;Teff (Meher);13;16;30;33,
185;Ethiopia;10046;Selti;Wheat (Meher);13;16;30;33,
185;Ethiopia;10048;North Gonder;Barley (Meher);13;19;28;1,
185;Ethiopia;10048;North Gonder;Maize (Meher);11;14;31;36,
185;Ethiopia;10048;North Gonder;Millet (Meher);13;19;28;1,
185;Ethiopia;10048;North Gonder;Sorghum (Meher);11;14;31;36,
185;Ethiopia;10048;North Gonder;Teff (Meher);13;19;28;1,
185;Ethiopia;10048;North Gonder;Wheat (Meher);13;19;28;1,
185;Ethiopia;10049;South Wollo;Barley (Meher);17;21;29;36,
185;Ethiopia;10049;South Wollo;Cereals all (Belg);7;9;15;18,
185;Ethiopia;10049;South Wollo;Millet (Meher);17;21;29;36,
185;Ethiopia;10049;South Wollo;Oats (Meher);20;22;30;36,
185;Ethiopia;10049;South Wollo;Teff (Meher);17;21;29;36,
185;Ethiopia;10049;South Wollo;Wheat (Meher);17;21;29;36,
185;Ethiopia;10050;Awi Agew;Barley (Meher);12;16;33;2,
185;Ethiopia;10050;Awi Agew;Millet (Meher);12;16;33;2,
185;Ethiopia;10050;Awi Agew;Teff (Meher);12;16;33;2,
185;Ethiopia;10050;Awi Agew;Wheat (Meher);12;16;33;2,
185;Ethiopia;10051;Wolayita;Cereals all (Belg);8;9;16;19,
185;Ethiopia;10051;Wolayita;Maize (Meher);8;11;31;36,
185;Ethiopia;10051;Wolayita;Oats (Meher);21;23;33;1,
185;Ethiopia;10051;Wolayita;Sorghum (Meher);8;11;31;36,
185;Ethiopia;10054;Western;Barley (Meher);14;20;30;36,
185;Ethiopia;10054;Western;Millet (Meher);14;20;30;36,
185;Ethiopia;10054;Western;Teff (Meher);14;20;30;36,
185;Ethiopia;10054;Western;Wheat (Meher);14;20;30;36,
185;Ethiopia;10056;Kemashi;Barley (Meher);13;15;34;36,
185;Ethiopia;10056;Kemashi;Maize (Meher);10;14;34;36,
185;Ethiopia;10056;Kemashi;Millet (Meher);11;14;34;1,
185;Ethiopia;10056;Kemashi;Sorghum (Meher);10;14;34;1,
185;Ethiopia;10056;Kemashi;Teff (Meher);13;15;34;36,
185;Ethiopia;10056;Kemashi;Wheat (Meher);13;15;34;36,
185;Ethiopia;10057;Arsi;Barley (Meher);13;19;30;33,
185;Ethiopia;10057;Arsi;Cereals all (Belg);7;11;14;20,
185;Ethiopia;10057;Arsi;Maize (Meher);9;12;30;36,
185;Ethiopia;10057;Arsi;Millet (Meher);13;19;30;33,
185;Ethiopia;10057;Arsi;Oats (Meher);19;25;33;4,
185;Ethiopia;10057;Arsi;Sorghum (Meher);9;12;30;36,
185;Ethiopia;10057;Arsi;Teff (Meher);13;19;30;33,
185;Ethiopia;10057;Arsi;Wheat (Meher);13;19;30;33,
185;Ethiopia;10058;Bale;Cereals all (Belg);8;12;17;21,
185;Ethiopia;10058;Bale;Maize (Meher);9;11;32;1,
185;Ethiopia;10058;Bale;Oats (Meher);21;27;33;3,
185;Ethiopia;10058;Bale;Sorghum (Meher);9;11;32;1,
185;Ethiopia;10059;Horo Guduru;Barley (Meher);13;16;32;36,
185;Ethiopia;10059;Horo Guduru;Maize (Meher);8;14;32;36,
185;Ethiopia;10059;Horo Guduru;Millet (Meher);13;16;32;36,
185;Ethiopia;10059;Horo Guduru;Sorghum (Meher);8;14;32;36,
185;Ethiopia;10059;Horo Guduru;Teff (Meher);13;16;32;36,
185;Ethiopia;10059;Horo Guduru;Wheat (Meher);13;16;32;36,
185;Ethiopia;10060;Ilubabor;Barley (Meher);12;14;35;36,
185;Ethiopia;10060;Ilubabor;Cereals all (Belg);8;11;17;21,
185;Ethiopia;10060;Ilubabor;Maize (Meher);9;14;35;36,
185;Ethiopia;10060;Ilubabor;Millet (Meher);10;14;35;2,
185;Ethiopia;10060;Ilubabor;Oats (Meher);22;24;35;3,
185;Ethiopia;10060;Ilubabor;Sorghum (Meher);9;14;35;36,
185;Ethiopia;10060;Ilubabor;Teff (Meher);12;14;35;36,
185;Ethiopia;10060;Ilubabor;Wheat (Meher);12;14;35;36,
185;Ethiopia;10061;Kelem Wellega;Barley (Meher);11;13;35;36,
185;Ethiopia;10061;Kelem Wellega;Cereals all (Belg);9;11;18;20,
185;Ethiopia;10061;Kelem Wellega;Maize (Meher);9;13;35;36,
185;Ethiopia;10061;Kelem Wellega;Millet (Meher);11;13;35;2,
185;Ethiopia;10061;Kelem Wellega;Oats (Meher);22;24;35;2,
185;Ethiopia;10061;Kelem Wellega;Sorghum (Meher);9;13;35;36,
185;Ethiopia;10061;Kelem Wellega;Teff (Meher);11;13;35;36,
185;Ethiopia;10061;Kelem Wellega;Wheat (Meher);11;13;35;36,
185;Ethiopia;10062;West Arsi;Barley (Meher);13;18;29;36,
185;Ethiopia;10062;West Arsi;Cereals all (Belg);8;10;16;19,
185;Ethiopia;10062;West Arsi;Maize (Meher);9;14;30;36,
185;Ethiopia;10062;West Arsi;Millet (Meher);13;18;29;36,
185;Ethiopia;10062;West Arsi;Oats (Meher);21;25;32;4,
185;Ethiopia;10062;West Arsi;Sorghum (Meher);9;14;30;36,
185;Ethiopia;10062;West Arsi;Teff (Meher);13;18;29;36,
185;Ethiopia;10062;West Arsi;Wheat (Meher);13;18;29;36,
185;Ethiopia;10063;West Wellega;Barley (Meher);11;14;34;1,
185;Ethiopia;10063;West Wellega;Maize (Meher);9;14;34;36,
185;Ethiopia;10063;West Wellega;Millet (Meher);11;14;34;1,
185;Ethiopia;10063;West Wellega;Sorghum (Meher);9;14;34;36,
185;Ethiopia;10063;West Wellega;Teff (Meher);11;14;34;1,
185;Ethiopia;10063;West Wellega;Wheat (Meher);11;14;34;1,
185;Ethiopia;10064;Bench Maji;Cereals all (Belg);7;9;17;20,
185;Ethiopia;10064;Bench Maji;Oats (Meher);22;26;34;3,
185;Ethiopia;10065;Southern;Barley (Meher);18;21;30;34,
185;Ethiopia;10065;Southern;Cereals all (Belg);7;9;15;16,
185;Ethiopia;10065;Southern;Millet (Meher);18;21;30;34,
185;Ethiopia;10065;Southern;Oats (Meher);20;21;30;32,
185;Ethiopia;10065;Southern;Teff (Meher);18;21;30;34,
185;Ethiopia;10065;Southern;Wheat (Meher);18;21;30;34,
185;Ethiopia;10066;Afar 1;Cereals all (Belg);8;10;15;17,
185;Ethiopia;10066;Afar 1;Oats (Meher);21;22;1;5,
185;Ethiopia;10069;Afar 3;Barley (Meher);16;18;34;36,
185;Ethiopia;10069;Afar 3;Cereals all (Belg);6;9;14;15,
185;Ethiopia;10069;Afar 3;Millet (Meher);16;18;34;36,
185;Ethiopia;10069;Afar 3;Oats (Meher);19;20;28;30,
185;Ethiopia;10069;Afar 3;Teff (Meher);16;18;34;36,
185;Ethiopia;10069;Afar 3;Wheat (Meher);16;18;34;36,
185;Ethiopia;10070;Segen Peoples;Cereals all (Belg);8;9;18;20,
185;Ethiopia;10070;Segen Peoples;Oats (Meher);24;27;36;2,
188;Kazakhstan;488;Jambylslkaya;Barley (Spring);10;11;30;33,
188;Kazakhstan;488;Jambylslkaya;Cereals;10;11;30;33,
188;Kazakhstan;488;Jambylslkaya;Wheat (Spring);10;11;30;33,
188;Kazakhstan;602;Yujno K.;Barley (Spring);10;15;30;32,
188;Kazakhstan;602;Yujno K.;Cereals;10;15;30;32,
188;Kazakhstan;602;Yujno K.;Wheat (Spring);10;15;30;32,
188;Kazakhstan;603;Vostochno;Barley (Spring);9;10;30;31,
188;Kazakhstan;603;Vostochno;Cereals;9;10;30;31,
188;Kazakhstan;603;Vostochno;Wheat (Spring);9;10;30;31,
188;Kazakhstan;604;Zapadno K.;Barley (Spring);8;9;32;33,
188;Kazakhstan;604;Zapadno K.;Cereals;8;9;32;33,
188;Kazakhstan;604;Zapadno K.;Wheat (Spring);8;9;32;33,
188;Kazakhstan;1102;Karagandinskaya;Barley (Spring);9;10;30;31,
188;Kazakhstan;1102;Karagandinskaya;Cereals;9;10;30;31,
188;Kazakhstan;1102;Karagandinskaya;Wheat (Spring);9;10;30;31,
188;Kazakhstan;1240;Pavlodarskaya;Barley (Spring);8;9;31;32,
188;Kazakhstan;1240;Pavlodarskaya;Cereals;8;9;31;32,
188;Kazakhstan;1240;Pavlodarskaya;Wheat (Spring);8;9;31;32,
188;Kazakhstan;1242;Kustanayskaya;Barley (Spring);9;10;30;32,
188;Kazakhstan;1242;Kustanayskaya;Cereals;9;10;30;32,
188;Kazakhstan;1242;Kustanayskaya;Wheat (Spring);9;10;30;32,
188;Kazakhstan;1245;Severo;Barley (Spring);10;11;29;31,
188;Kazakhstan;1245;Severo;Cereals;10;11;29;31,
188;Kazakhstan;1245;Severo;Wheat (Spring);10;11;29;31,
188;Kazakhstan;1262;Almatinskaya;Barley (Spring);10;12;28;32,
188;Kazakhstan;1262;Almatinskaya;Cereals;10;12;28;32,
188;Kazakhstan;1262;Almatinskaya;Wheat (Spring);10;12;28;32,
188;Kazakhstan;1265;Akmolinskaya;Barley (Spring);9;10;30;32,
188;Kazakhstan;1265;Akmolinskaya;Cereals;9;10;30;32,
188;Kazakhstan;1265;Akmolinskaya;Wheat (Spring);9;10;30;32,
188;Kazakhstan;1266;Aktyubinskaya;Barley (Spring);8;10;31;33,
188;Kazakhstan;1266;Aktyubinskaya;Cereals;8;10;31;33,
188;Kazakhstan;1266;Aktyubinskaya;Wheat (Spring);8;10;31;33,
188;Kazakhstan;1268;Kyzylordinskaya;Barley (Spring);10;11;30;32,
188;Kazakhstan;1268;Kyzylordinskaya;Cereals;10;11;30;32,
188;Kazakhstan;1268;Kyzylordinskaya;Wheat (Spring);10;11;30;32,
189;Thailand;161;Samut Prakarn;Maize;10;14;19;22,
189;Thailand;161;Samut Prakarn;Rice (Main);11;13;35;4,
189;Thailand;161;Samut Prakarn;Sorghum;23;25;34;1,
189;Thailand;204;Prachuap K.;Maize;10;14;18;21,
189;Thailand;204;Prachuap K.;Rice (Main);12;16;36;3,
189;Thailand;204;Prachuap K.;Rice (Second);5;9;17;20,
189;Thailand;261;Singburi;Maize;13;15;22;26,
189;Thailand;261;Singburi;Rice (Main);12;14;32;2,
189;Thailand;361;Chiang Rai;Maize;10;13;19;23,
189;Thailand;361;Chiang Rai;Rice (Main);11;16;33;4,
189;Thailand;361;Chiang Rai;Rice (Second);3;7;13;18,
189;Thailand;361;Chiang Rai;Sorghum;20;23;32;35,
189;Thailand;385;Samut Sakhon;Maize;10;13;19;21,
189;Thailand;385;Samut Sakhon;Rice (Main);11;14;35;1,
189;Thailand;385;Samut Sakhon;Rice (Second);6;9;18;20,
189;Thailand;385;Samut Sakhon;Sorghum;23;25;35;1,
189;Thailand;394;Nakhon Sawan;Maize;11;15;20;28,
189;Thailand;394;Nakhon Sawan;Rice (Main);12;19;32;3,
189;Thailand;394;Nakhon Sawan;Sorghum;22;26;32;36,
189;Thailand;396;Samut Songkham;Sorghum;23;24;35;2,
189;Thailand;403;Nonthaburi;Maize;12;14;20;26,
189;Thailand;403;Nonthaburi;Rice (Second);5;8;17;20,
189;Thailand;403;Nonthaburi;Sorghum;23;24;33;36,
189;Thailand;404;Ang Thong;Rice (Main);13;15;35;3,
189;Thailand;404;Ang Thong;Sorghum;23;25;33;36,
189;Thailand;409;Phuket;Maize;10;18;22;25,
189;Thailand;409;Phuket;Rice (Second);6;7;13;15,
189;Thailand;566;Nan;Rice (Main);11;14;33;3,
189;Thailand;566;Nan;Sorghum;21;23;30;36,
189;Thailand;567;Si Saket;Rice (Main);11;21;32;35,
189;Thailand;567;Si Saket;Sorghum;21;26;33;1,
189;Thailand;568;Nong Khai;Rice (Main);11;22;32;35,
189;Thailand;568;Nong Khai;Rice (Second);1;7;11;18,
189;Thailand;568;Nong Khai;Sorghum;19;24;31;35,
189;Thailand;569;Ranong;Rice (Second);5;6;16;20,
189;Thailand;569;Ranong;Sorghum;24;26;36;1,
189;Thailand;573;Trad;Rice (Second);3;8;15;20,
189;Thailand;573;Trad;Sorghum;23;27;34;1,
189;Thailand;1451;Lampang;Rice (Main);11;14;33;3,
189;Thailand;1451;Lampang;Sorghum;22;23;32;36,
189;Thailand;1562;Sukhothai;Maize;11;15;19;26,
189;Thailand;1562;Sukhothai;Rice (Main);12;18;33;4,
189;Thailand;1562;Sukhothai;Sorghum;22;24;32;1,
189;Thailand;1581;Surat Thani;Maize;10;13;19;26,
189;Thailand;1581;Surat Thani;Rice (Second);6;8;13;20,
189;Thailand;1614;Surin;Rice (Main);11;20;32;35,
189;Thailand;1705;Bangkok;Maize;12;15;20;25,
189;Thailand;1705;Bangkok;Rice (Second);5;7;17;20,
189;Thailand;1705;Bangkok;Sorghum;22;25;35;36,
189;Thailand;1708;Buriram;Rice (Main);11;20;32;36,
189;Thailand;1714;Kampaeng Phet;Maize;12;15;20;24,
189;Thailand;1714;Kampaeng Phet;Rice (Main);12;17;34;3,
189;Thailand;1714;Kampaeng Phet;Sorghum;14;17;26;35,
189;Thailand;1715;Kanchanaburi;Maize;10;12;18;20,
189;Thailand;1715;Kanchanaburi;Rice (Main);11;15;35;3,
189;Thailand;1715;Kanchanaburi;Rice (Second);7;9;17;20,
189;Thailand;1715;Kanchanaburi;Sorghum;22;24;34;36,
189;Thailand;1724;Khon Kaen;Rice (Main);12;21;32;35,
189;Thailand;1724;Khon Kaen;Rice (Second);2;6;12;17,
189;Thailand;1724;Khon Kaen;Sorghum;20;23;31;35,
189;Thailand;1725;Krabi;Maize;9;17;23;26,
189;Thailand;1725;Krabi;Rice (Second);5;8;14;20,
189;Thailand;1748;Ubon Ratchathani;Rice (Main);12;23;32;36,
189;Thailand;1748;Ubon Ratchathani;Sorghum;22;24;32;1,
189;Thailand;1753;Yasothon;Maize;9;12;18;21,
189;Thailand;1753;Yasothon;Rice (Main);11;22;32;35,
189;Thailand;1753;Yasothon;Sorghum;22;24;32;36,
189;Thailand;1775;Amnat Charoen;Rice (Main);13;22;32;35,
189;Thailand;1775;Amnat Charoen;Sorghum;22;24;33;36,
189;Thailand;1776;Chachoengsao;Maize;13;15;20;27,
189;Thailand;1776;Chachoengsao;Rice (Main);12;15;33;4,
189;Thailand;1776;Chachoengsao;Rice (Second);5;9;16;20,
189;Thailand;1776;Chachoengsao;Sorghum;22;25;33;36,
189;Thailand;1777;Chainat;Maize;13;15;20;26,
189;Thailand;1777;Chainat;Rice (Main);12;15;34;2,
189;Thailand;1777;Chainat;Sorghum;22;25;32;35,
189;Thailand;1778;Chaiyaphum;Rice (Main);11;21;33;36,
189;Thailand;1778;Chaiyaphum;Sorghum;21;24;32;1,
189;Thailand;1779;Chumphon;Maize;9;16;19;25,
189;Thailand;1779;Chumphon;Rice (Second);5;8;17;20,
189;Thailand;1780;Mukdahan;Maize;10;11;19;21,
189;Thailand;1780;Mukdahan;Rice (Main);10;14;33;36,
189;Thailand;1780;Mukdahan;Rice (Second);6;9;16;20,
189;Thailand;1780;Mukdahan;Sorghum;22;24;33;1,
189;Thailand;1781;Kalasin;Maize;9;11;18;21,
189;Thailand;1781;Kalasin;Rice (Main);11;22;33;35,
189;Thailand;1781;Kalasin;Rice (Second);2;4;11;15,
189;Thailand;1781;Kalasin;Sorghum;19;23;32;35,
189;Thailand;1782;Lamphun;Rice (Main);12;13;34;3,
189;Thailand;1782;Lamphun;Rice (Second);5;9;16;18,
189;Thailand;1782;Lamphun;Sorghum;21;23;31;36,
189;Thailand;1783;Chanthaburi;Maize;9;13;19;21,
189;Thailand;1783;Chanthaburi;Rice (Second);3;8;17;20,
189;Thailand;1783;Chanthaburi;Sorghum;23;26;34;36,
189;Thailand;1784;Chiang Mai;Rice (Main);11;13;33;4,
189;Thailand;1784;Chiang Mai;Rice (Second);1;8;16;19,
189;Thailand;1784;Chiang Mai;Sorghum;21;23;30;36,
189;Thailand;1785;Loei;Rice (Main);11;20;33;3,
189;Thailand;1785;Loei;Rice (Second);5;8;16;18,
189;Thailand;1785;Loei;Sorghum;22;24;33;36,
189;Thailand;1786;Chonburi;Maize;9;13;20;25,
189;Thailand;1786;Chonburi;Rice (Main);11;14;34;2,
189;Thailand;1786;Chonburi;Rice (Second);4;8;16;20,
189;Thailand;1786;Chonburi;Sorghum;22;26;34;36,
189;Thailand;1787;Lopburi;Maize;9;13;19;22,
189;Thailand;1787;Lopburi;Rice (Main);11;15;33;3,
189;Thailand;1787;Lopburi;Rice (Second);4;8;15;19,
189;Thailand;1787;Lopburi;Sorghum;21;25;32;1,
189;Thailand;1789;Nakhon S.T.;Maize;9;14;20;26,
189;Thailand;1789;Nakhon S.T.;Rice (Second);5;7;12;19,
189;Thailand;1789;Nakhon S.T.;Sorghum;16;22;25;32,
189;Thailand;1790;Nakhon R.;Rice (Main);11;21;32;36,
189;Thailand;1790;Nakhon R.;Rice (Second);3;7;13;18,
189;Thailand;1790;Nakhon R.;Sorghum;21;24;32;36,
189;Thailand;1791;Maha Sarakham;Rice (Main);12;21;32;35,
189;Thailand;1791;Maha Sarakham;Rice (Second);1;5;11;14,
189;Thailand;1791;Maha Sarakham;Sorghum;19;22;31;34,
189;Thailand;1792;Nakhon Nayok;Maize;13;14;20;26,
189;Thailand;1792;Nakhon Nayok;Rice (Main);13;23;33;35,
189;Thailand;1792;Nakhon Nayok;Sorghum;22;24;33;1,
189;Thailand;1793;Nakhon Pathom;Rice (Main);11;14;34;2,
189;Thailand;1793;Nakhon Pathom;Sorghum;23;24;33;1,
189;Thailand;1794;Nakhon Phanom;Rice (Main);11;21;32;36,
189;Thailand;1794;Nakhon Phanom;Rice (Second);4;8;14;19,
189;Thailand;1794;Nakhon Phanom;Sorghum;20;24;32;36,
189;Thailand;1796;Pathum Thani;Maize;11;15;20;23,
189;Thailand;1796;Pathum Thani;Rice (Main);12;16;35;3,
